



New Mexico (MST) SCAN Site Adams Ranch #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Sep 18 03:13:49 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.H-1 (degC) ,TMIN.H-1 (degC) ,TAVG.H-1 (degC) ,PRCP.H-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.H-1 (degr) ,WSPDX.H-1 (mph) ,WSPDV.H-1 (mph) ,RHUM.I-1 (pct) ,SRADV.H-1 (watt) ,DPTP.H-1 (degC) ,PVPV.H-1 (kPa) ,RHUMN.H-1 (pct) ,RHUMX.H-1 (pct) ,SVPV.H-1 (kPa) ,
2015,2024-01-01,00:00,    3.15,    -2.6,    -1.3,    -3.9,    -2.4,    0.00,    15.8,    11.5,    15.9,     6.3,     4.6,     1.4,     1.3,     2.5,     3.9,     6.7,     0.3,     0.2,     0.3,     0.3,     0.2,    9.57,    7.29,    9.63,    4.94,    4.27,   12.76,    3.94,     272,     3.3,     2.1,      72,    0.00,    -7.2,    0.36,      65,      75,    0.51,
2015,2024-01-01,01:00,-99.9,    -2.8,    -2.3,    -3.5,    -2.9,    0.00,    15.6,    11.4,    15.8,     6.3,     4.6,     1.3,     1.2,     2.4,     3.9,     6.7,     0.3,     0.2,     0.3,     0.3,     0.2,    9.46,    7.24,    9.55,    4.94,    4.27,   12.74,-99.9,     266,     3.3,     2.2,      82,    0.00,    -6.3,    0.38,      72,      82,    0.50,
2015,2024-01-01,02:00,-99.9,    -3.7,    -2.6,    -4.1,    -3.2,    0.00,    15.7,    11.4,    16.0,     6.3,     4.6,     1.1,     1.1,     2.3,     4.0,     6.7,     0.3,     0.2,     0.3,     0.3,     0.2,    9.49,    7.22,    9.65,    4.94,    4.27,   12.72,-99.9,     258,     4.0,     2.6,      84,    0.00,    -5.7,    0.40,      81,      85,    0.48,
2015,2024-01-01,03:00,-99.9,    -5.8,    -3.7,    -6.4,    -4.9,    0.00,    15.8,    11.4,    15.9,     6.3,     4.6,     1.0,     1.1,     2.2,     4.0,     6.6,     0.3,     0.2,     0.3,     0.3,     0.2,    9.54,    7.24,    9.60,    4.95,    4.27,   12.69,-99.9,     278,     5.9,     3.1,      90,    0.00,    -7.2,    0.36,      80,      90,    0.43,
2015,2024-01-01,04:00,-99.9,    -5.9,    -5.5,    -6.1,    -5.8,    0.00,    15.7,    11.2,    16.0,     6.2,     4.6,     0.9,     1.0,     2.1,     4.0,     6.6,     0.3,     0.2,     0.2,     0.3,     0.2,    9.49,    7.13,    9.67,    4.89,    4.27,   12.66,-99.9,     282,     6.1,     4.1,      87,    0.00,    -7.4,    0.35,      87,      90,    0.40,
2015,2024-01-01,05:00,-99.9,    -5.6,    -5.6,    -5.9,    -5.8,    0.00,    15.6,    11.2,    15.9,     6.5,     4.6,     0.8,     0.9,     2.0,     4.0,     6.6,     0.3,     0.2,     0.3,     0.3,     0.2,    9.46,    7.11,    9.62,    5.00,    4.27,   12.63,-99.9,     278,     6.0,     3.2,      86,    0.00,    -7.7,    0.34,      86,      87,    0.40,
2015,2024-01-01,06:00,-99.9,    -6.0,    -5.2,    -6.0,    -5.5,    0.00,    15.6,    11.1,    16.0,     6.4,     4.6,     0.7,     0.8,     2.0,     4.0,     6.6,     0.3,     0.2,     0.2,     0.3,     0.2,    9.43,    7.09,    9.65,    4.99,    4.27,   12.62,-99.9,     276,     6.5,     4.7,      80,    0.00,    -7.9,    0.34,      80,      86,    0.41,
2015,2024-01-01,07:00,-99.9,    -6.1,    -4.6,    -6.1,    -5.6,    0.00,    15.3,    11.0,    15.9,     6.4,     4.6,     0.6,     0.8,     1.9,     4.0,     6.6,     0.3,     0.2,     0.2,     0.3,     0.2,    9.30,    7.02,    9.64,    4.99,    4.27,   12.60,-99.9,     272,     5.4,     2.9,      77,    0.36,    -9.0,    0.31,      72,      80,    0.40,
2015,2024-01-01,08:00,-99.9,    -1.9,    -1.9,    -6.1,    -5.1,    0.00,    15.3,    10.8,    15.9,     6.3,     4.4,     0.6,     0.7,     1.8,     4.0,     6.6,     0.3,     0.2,     0.2,     0.3,     0.2,    9.30,    6.95,    9.62,    4.94,    4.19,   14.95,-99.9,     284,     5.7,     3.0,      68,   65.45,    -9.2,    0.31,      68,      77,    0.42,
2015,2024-01-01,09:00,-99.9,     5.7,     5.7,    -1.9,     1.2,    0.00,    15.2,    10.8,    16.0,     6.4,     4.4,     0.5,     0.7,     1.7,     4.0,     6.6,     0.3,     0.2,     0.2,     0.3,     0.2,    9.22,    6.93,    9.69,    4.98,    4.19,   14.48,-99.9,      89,     3.8,     1.1,      44,  229.30,    -5.7,    0.40,      44,      68,    0.68,
